,aod
21277,545.661194
21278,545.413389
21279,545.165583
21280,544.917778
21281,544.669972
21282,544.422167
21283,544.174361
21284,543.926556
21285,543.67875
21286,543.430944
21287,543.183139
21288,542.935333
21289,542.687528
21290,542.439722
21291,542.191917
21292,541.944111
21293,541.696306
21294,541.4485
21295,541.200694
21296,540.952889
21297,540.705083
21298,540.457278
21299,540.209472
21300,539.961667
21301,539.713861
21302,539.466056
21303,539.21825
21304,538.970444
21305,538.722639
21306,538.474833
21307,538.227028
21308,537.979222
21309,537.731417
21310,537.483611
21311,537.235806
21312,536.988
21313,536.740194
21314,536.492389
21315,536.244583
21316,535.996778
21317,535.748972
21318,535.501167
21319,535.253361
21320,535.005556
21321,534.75775
21322,534.509944
21323,534.262139
21324,534.014333
21325,533.766528
21326,533.518722
21327,533.270917
21328,533.023111
21329,532.775306
21330,532.5275
21331,532.279694
21332,532.031889
21333,531.784083
21334,531.536278
21335,531.288472
21336,531.040667
21337,530.792861
21338,530.545056
21339,530.29725
21340,530.049444
21341,529.801639
21342,529.553833
21343,529.306028
21344,529.058222
21345,528.810417
21346,528.562611
21347,528.314806
21348,528.067
21349,527.819194
21350,527.571389
21351,527.323583
21352,527.075778
21353,526.827972
21354,526.580167
21355,526.332361
21356,526.084556
21357,525.83675
21358,525.588944
21359,525.341139
21360,525.093333
21361,524.845528
21362,524.597722
21363,524.349917
21364,524.102111
21365,523.854306
21366,523.6065
21367,523.358694
21368,523.110889
21369,522.863083
21370,522.615278
21371,522.367472
21372,522.119667
21373,521.871861
21374,521.624056
21375,521.37625
21376,521.128444
21377,520.880639
21378,520.632833
21379,520.385028
21380,520.137222
21381,519.889417
21382,519.641611
21383,519.393806
21384,519.146
21385,518.898194
21386,518.650389
21387,518.402583
21388,518.154778
21389,517.906972
21390,517.659167
21391,517.411361
21392,517.163556
21393,516.91575
21394,516.667944
21395,516.420139
21396,516.172333
21397,515.924528
21398,515.676722
21399,515.428917
21400,515.181111
21401,514.933306
21402,514.6855
21403,514.437694
21404,514.189889
21405,513.942083
21406,513.694278
21407,513.446472
21408,513.198667
21409,512.950861
21410,512.703056
21411,512.45525
21412,512.207444
21413,511.959639
21414,511.711833
21415,511.464028
21416,511.216222
21417,510.968417
21418,510.720611
21419,510.472806
21420,510.225
21421,509.977194
21422,509.729389
21423,509.481583
21424,509.233778
21425,508.985972
21426,508.738167
21427,508.490361
21428,508.242556
21429,507.99475
21430,507.746944
21431,507.499139
21432,507.251333
21433,507.003528
21434,506.755722
21435,506.507917
21436,506.260111
21437,506.012306
21438,505.7645
21439,505.516694
21440,505.268889
21441,505.021083
21442,504.773278
21443,504.525472
21444,504.277667
21445,504.029861
21446,503.782056
21447,503.53425
21448,503.286444
21449,503.038639
21450,502.790833
21451,502.543028
21452,502.295222
21453,502.047417
21454,501.799611
21455,501.551806
21456,501.304
21457,501.056194
21458,500.808389
21459,500.560583
21460,500.312778
21461,500.064972
21462,499.817167
21463,499.569361
21464,499.321556
21465,499.07375
21466,498.825944
21467,498.578139
21468,498.330333
21469,498.082528
21470,497.834722
21471,497.586917
21472,497.339111
21473,497.091306
21474,496.8435
21475,496.595694
21476,496.347889
21477,496.100083
21478,495.852278
21479,495.604472
21480,495.356667
21481,495.108861
21482,494.861056
21483,494.61325
21484,494.365444
21485,494.117639
21486,493.869833
21487,493.622028
21488,493.374222
21489,493.126417
21490,492.878611
21491,492.630806
21492,492.383
21493,492.135194
21494,491.887389
21495,491.639583
21496,491.391778
21497,491.143972
21498,490.896167
21499,490.648361
21500,490.400556
21501,490.15275
21502,489.904944
21503,489.657139
21504,489.409333
21505,489.161528
21506,488.913722
21507,488.665917
21508,488.418111
21509,488.170306
21510,487.9225
21511,487.674694
21512,487.426889
21513,487.179083
21514,486.931278
21515,486.683472
21516,486.435667
21517,486.187861
21518,485.940056
21519,485.69225
21520,485.444444
21521,485.196639
21522,484.948833
21523,484.701028
21524,484.453222
21525,484.205417
21526,483.957611
21527,483.709806
21528,483.462
21529,483.214194
21530,482.966389
21531,482.718583
21532,482.470778
21533,482.222972
21534,481.975167
21535,481.727361
21536,481.479556
21537,481.23175
21538,480.983944
21539,480.736139
21540,480.488333
21541,480.240528
21542,479.992722
21543,479.744917
21544,479.497111
21545,479.249306
21546,479.0015
21547,478.753694
21548,478.505889
21549,478.258083
21550,478.010278
21551,477.762472
21552,477.514667
21553,477.266861
21554,477.019056
21555,476.77125
21556,476.523444
21557,476.275639
21558,476.027833
21559,475.780028
21560,475.532222
21561,475.284417
21562,475.036611
21563,474.788806
21564,474.541
21565,474.293194
21566,474.045389
21567,473.797583
21568,473.549778
21569,473.301972
21570,473.054167
21571,472.806361
21572,472.558556
21573,472.31075
21574,472.062944
21575,471.815139
21576,471.567333
21577,471.319528
21578,471.071722
21579,470.823917
21580,470.576111
21581,470.328306
21582,470.0805
21583,469.832694
21584,469.584889
21585,469.337083
21586,469.089278
21587,468.841472
21588,468.593667
21589,468.345861
21590,468.098056
21591,467.85025
21592,467.602444
21593,467.354639
21594,467.106833
21595,466.859028
21596,466.611222
21597,466.363417
21598,466.115611
21599,465.867806
21600,465.62
21601,465.148611
21602,464.677222
21603,464.205833
21604,463.734444
21605,463.263056
21606,462.791667
21607,462.320278
21608,461.848889
21609,461.3775
21610,460.906111
21611,460.434722
21612,459.963333
21613,459.491944
21614,459.020556
21615,458.549167
21616,458.077778
21617,457.606389
21618,457.135
21619,456.663611
21620,456.192222
21621,455.720833
21622,455.249444
21623,454.778056
21624,454.306667
21625,453.835278
21626,453.363889
21627,452.8925
21628,452.421111
21629,451.949722
21630,451.478333
21631,451.006944
21632,450.535556
21633,450.064167
21634,449.592778
21635,449.121389
21636,448.65
21637,448.178611
21638,447.707222
21639,447.235833
21640,446.764444
21641,446.293056
21642,445.821667
21643,445.350278
21644,444.878889
21645,444.4075
21646,443.936111
21647,443.464722
21648,442.993333
21649,442.521944
21650,442.050556
21651,441.579167
21652,441.107778
21653,440.636389
21654,440.165
21655,439.693611
21656,439.222222
21657,438.750833
21658,438.279444
21659,437.808056
21660,437.336667
21661,436.865278
21662,436.393889
21663,435.9225
21664,435.451111
21665,434.979722
21666,434.508333
21667,434.036944
21668,433.565556
21669,433.094167
21670,432.622778
21671,432.151389
21672,431.68
21673,431.208611
21674,430.737222
21675,430.265833
21676,429.794444
21677,429.323056
21678,428.851667
21679,428.380278
21680,427.908889
21681,427.4375
21682,426.966111
21683,426.494722
21684,426.023333
21685,425.551944
21686,425.080556
21687,424.609167
21688,424.137778
21689,423.666389
21690,423.195
21691,422.723611
21692,422.252222
21693,421.780833
21694,421.309444
21695,420.838056
21696,420.366667
21697,419.895278
21698,419.423889
21699,418.9525
21700,418.481111
21701,418.009722
21702,417.538333
21703,417.066944
21704,416.595556
21705,416.124167
21706,415.652778
21707,415.181389
21708,414.71
21709,414.238611
21710,413.767222
21711,413.295833
21712,412.824444
21713,412.353056
21714,411.881667
21715,411.410278
21716,410.938889
21717,410.4675
21718,409.996111
21719,409.524722
21720,409.053333
21721,408.581944
21722,408.110556
21723,407.639167
21724,407.167778
21725,406.696389
21726,406.225
21727,405.753611
21728,405.282222
21729,404.810833
21730,404.339444
21731,403.868056
21732,403.396667
21733,402.925278
21734,402.453889
21735,401.9825
21736,401.511111
21737,401.039722
21738,400.568333
21739,400.096944
21740,399.625556
21741,399.154167
21742,398.682778
21743,398.211389
21744,397.74
21745,397.268611
21746,396.797222
21747,396.325833
21748,395.854444
21749,395.383056
21750,394.911667
21751,394.440278
21752,393.968889
21753,393.4975
21754,393.026111
21755,392.554722
21756,392.083333
21757,391.611944
21758,391.140556
21759,390.669167
21760,390.197778
21761,389.726389
21762,389.255
21763,388.783611
21764,388.312222
21765,387.840833
21766,387.369444
21767,386.898056
21768,386.426667
21769,385.955278
21770,385.483889
21771,385.0125
21772,384.541111
21773,384.069722
21774,383.598333
21775,383.126944
21776,382.655556
21777,382.184167
21778,381.712778
21779,381.241389
21780,380.77
21781,380.298611
21782,379.827222
21783,379.355833
21784,378.884444
21785,378.413056
21786,377.941667
21787,377.470278
21788,376.998889
21789,376.5275
21790,376.056111
21791,375.584722
21792,375.113333
21793,374.641944
21794,374.170556
21795,373.699167
21796,373.227778
21797,372.756389
21798,372.285
21799,371.813611
21800,371.342222
21801,370.870833
21802,370.399444
21803,369.928056
21804,369.456667
21805,368.985278
21806,368.513889
21807,368.0425
21808,367.571111
21809,367.099722
21810,366.628333
21811,366.156944
21812,365.685556
21813,365.214167
21814,364.742778
21815,364.271389
21816,363.8
21817,363.328611
21818,362.857222
21819,362.385833
21820,361.914444
21821,361.443056
21822,360.971667
21823,360.500278
21824,360.028889
21825,359.5575
21826,359.086111
21827,358.614722
21828,358.143333
21829,357.671944
21830,357.200556
21831,356.729167
21832,356.257778
21833,355.786389
21834,355.315
21835,354.843611
21836,354.372222
21837,353.900833
21838,353.429444
21839,352.958056
21840,352.486667
21841,352.015278
21842,351.543889
21843,351.0725
21844,350.601111
21845,350.129722
21846,349.658333
21847,349.186944
21848,348.715556
21849,348.244167
21850,347.772778
21851,347.301389
21852,346.83
21853,346.358611
21854,345.887222
21855,345.415833
21856,344.944444
21857,344.473056
21858,344.001667
21859,343.530278
21860,343.058889
21861,342.5875
21862,342.116111
21863,341.644722
21864,341.173333
21865,340.701944
21866,340.230556
21867,339.759167
21868,339.287778
21869,338.816389
21870,338.345
21871,337.873611
21872,337.402222
21873,336.930833
21874,336.459444
21875,335.988056
21876,335.516667
21877,335.045278
21878,334.573889
21879,334.1025
21880,333.631111
21881,333.159722
21882,332.688333
21883,332.216944
21884,331.745556
21885,331.274167
21886,330.802778
21887,330.331389
21888,329.86
21889,329.388611
21890,328.917222
21891,328.445833
21892,327.974444
21893,327.503056
21894,327.031667
21895,326.560278
21896,326.088889
21897,325.6175
21898,325.146111
21899,324.674722
21900,324.203333
21901,323.731944
21902,323.260556
21903,322.789167
21904,322.317778
21905,321.846389
21906,321.375
21907,320.903611
21908,320.432222
21909,319.960833
21910,319.489444
21911,319.018056
21912,318.546667
21913,318.075278
21914,317.603889
21915,317.1325
21916,316.661111
21917,316.189722
21918,315.718333
21919,315.246944
21920,314.775556
21921,314.304167
21922,313.832778
21923,313.361389
21924,312.89
21925,312.418611
21926,311.947222
21927,311.475833
21928,311.004444
21929,310.533056
21930,310.061667
21931,309.590278
21932,309.118889
21933,308.6475
21934,308.176111
21935,307.704722
21936,307.233333
21937,306.761944
21938,306.290556
21939,305.819167
21940,305.347778
21941,304.876389
21942,304.405
21943,303.933611
21944,303.462222
21945,302.990833
21946,302.519444
21947,302.048056
21948,301.576667
21949,301.105278
21950,300.633889
21951,300.1625
21952,299.691111
21953,299.219722
21954,298.748333
21955,298.276944
21956,297.805556
21957,297.334167
21958,296.862778
21959,296.391389
21960,295.92
21961,295.632611
21962,295.345222
21963,295.057833
21964,294.770444
21965,294.483056
21966,294.195667
21967,293.908278
21968,293.620889
21969,293.3335
21970,293.046111
21971,292.758722
21972,292.471333
21973,292.183944
21974,291.896556
21975,291.609167
21976,291.321778
21977,291.034389
21978,290.747
21979,290.459611
21980,290.172222
21981,289.884833
21982,289.597444
21983,289.310056
21984,289.022667
21985,288.735278
21986,288.447889
21987,288.1605
21988,287.873111
21989,287.585722
21990,287.298333
21991,287.010944
21992,286.723556
21993,286.436167
21994,286.148778
21995,285.861389
21996,285.574
21997,285.286611
21998,284.999222
21999,284.711833
22000,284.424444
22001,284.137056
22002,283.849667
22003,283.562278
22004,283.274889
22005,282.9875
22006,282.700111
22007,282.412722
22008,282.125333
22009,281.837944
22010,281.550556
22011,281.263167
22012,280.975778
22013,280.688389
22014,280.401
22015,280.113611
22016,279.826222
22017,279.538833
22018,279.251444
22019,278.964056
22020,278.676667
22021,278.389278
22022,278.101889
22023,277.8145
22024,277.527111
22025,277.239722
22026,276.952333
22027,276.664944
22028,276.377556
22029,276.090167
22030,275.802778
22031,275.515389
22032,275.228
22033,274.940611
22034,274.653222
22035,274.365833
22036,274.078444
22037,273.791056
22038,273.503667
22039,273.216278
22040,272.928889
22041,272.6415
22042,272.354111
22043,272.066722
22044,271.779333
22045,271.491944
22046,271.204556
22047,270.917167
22048,270.629778
22049,270.342389
22050,270.055
22051,269.767611
22052,269.480222
22053,269.192833
22054,268.905444
22055,268.618056
22056,268.330667
22057,268.043278
22058,267.755889
22059,267.4685
22060,267.181111
22061,266.893722
22062,266.606333
22063,266.318944
22064,266.031556
22065,265.744167
22066,265.456778
22067,265.169389
22068,264.882
22069,264.594611
22070,264.307222
22071,264.019833
22072,263.732444
22073,263.445056
22074,263.157667
22075,262.870278
22076,262.582889
22077,262.2955
22078,262.008111
22079,261.720722
22080,261.433333
22081,261.145944
22082,260.858556
22083,260.571167
22084,260.283778
22085,259.996389
22086,259.709
22087,259.421611
22088,259.134222
22089,258.846833
22090,258.559444
22091,258.272056
22092,257.984667
22093,257.697278
22094,257.409889
22095,257.1225
22096,256.835111
22097,256.547722
22098,256.260333
22099,255.972944
22100,255.685556
22101,255.398167
22102,255.110778
22103,254.823389
22104,254.536
22105,254.248611
22106,253.961222
22107,253.673833
22108,253.386444
22109,253.099056
22110,252.811667
22111,252.524278
22112,252.236889
22113,251.9495
22114,251.662111
22115,251.374722
22116,251.087333
22117,250.799944
22118,250.512556
22119,250.225167
22120,249.937778
22121,249.650389
22122,249.363
22123,249.075611
22124,248.788222
22125,248.500833
22126,248.213444
22127,247.926056
22128,247.638667
22129,247.351278
22130,247.063889
22131,246.7765
22132,246.489111
22133,246.201722
22134,245.914333
22135,245.626944
22136,245.339556
22137,245.052167
22138,244.764778
22139,244.477389
22140,244.19
22141,243.902611
22142,243.615222
22143,243.327833
22144,243.040444
22145,242.753056
22146,242.465667
22147,242.178278
22148,241.890889
22149,241.6035
22150,241.316111
22151,241.028722
22152,240.741333
22153,240.453944
22154,240.166556
22155,239.879167
22156,239.591778
22157,239.304389
22158,239.017
22159,238.729611
22160,238.442222
22161,238.154833
22162,237.867444
22163,237.580056
22164,237.292667
22165,237.005278
22166,236.717889
22167,236.4305
22168,236.143111
22169,235.855722
22170,235.568333
22171,235.280944
22172,234.993556
22173,234.706167
22174,234.418778
22175,234.131389
22176,233.844
22177,233.556611
22178,233.269222
22179,232.981833
22180,232.694444
22181,232.407056
22182,232.119667
22183,231.832278
22184,231.544889
22185,231.2575
22186,230.970111
22187,230.682722
22188,230.395333
22189,230.107944
22190,229.820556
22191,229.533167
22192,229.245778
22193,228.958389
22194,228.671
22195,228.383611
22196,228.096222
22197,227.808833
22198,227.521444
22199,227.234056
22200,226.946667
22201,226.659278
22202,226.371889
22203,226.0845
22204,225.797111
22205,225.509722
22206,225.222333
22207,224.934944
22208,224.647556
22209,224.360167
22210,224.072778
22211,223.785389
22212,223.498
22213,223.210611
22214,222.923222
22215,222.635833
22216,222.348444
22217,222.061056
22218,221.773667
22219,221.486278
22220,221.198889
22221,220.9115
22222,220.624111
22223,220.336722
22224,220.049333
22225,219.761944
22226,219.474556
22227,219.187167
22228,218.899778
22229,218.612389
22230,218.325
22231,218.037611
22232,217.750222
22233,217.462833
22234,217.175444
22235,216.888056
22236,216.600667
22237,216.313278
22238,216.025889
22239,215.7385
22240,215.451111
22241,215.163722
22242,214.876333
22243,214.588944
22244,214.301556
22245,214.014167
22246,213.726778
22247,213.439389
22248,213.152
22249,212.864611
22250,212.577222
22251,212.289833
22252,212.002444
22253,211.715056
22254,211.427667
22255,211.140278
22256,210.852889
22257,210.5655
22258,210.278111
22259,209.990722
22260,209.703333
22261,209.415944
22262,209.128556
22263,208.841167
22264,208.553778
22265,208.266389
22266,207.979
22267,207.691611
22268,207.404222
22269,207.116833
22270,206.829444
22271,206.542056
22272,206.254667
22273,205.967278
22274,205.679889
22275,205.3925
22276,205.105111
22277,204.817722
22278,204.530333
22279,204.242944
22280,203.955556
22281,203.668167
22282,203.380778
22283,203.093389
22284,202.806
22285,202.518611
22286,202.231222
22287,201.943833
22288,201.656444
22289,201.369056
22290,201.081667
22291,200.794278
22292,200.506889
22293,200.2195
22294,199.932111
22295,199.644722
22296,199.357333
22297,199.069944
22298,198.782556
22299,198.495167
22300,198.207778
22301,197.920389
22302,197.633
22303,197.345611
22304,197.058222
22305,196.770833
22306,196.483444
22307,196.196056
22308,195.908667
22309,195.621278
22310,195.333889
22311,195.0465
22312,194.759111
22313,194.471722
22314,194.184333
22315,193.896944
22316,193.609556
22317,193.322167
22318,193.034778
22319,192.747389
22320,192.46
22321,192.247194
22322,192.034389
22323,191.821583
22324,191.608778
22325,191.395972
22326,191.183167
22327,190.970361
22328,190.757556
22329,190.54475
22330,190.331944
22331,190.119139
22332,189.906333
22333,189.693528
22334,189.480722
22335,189.267917
22336,189.055111
22337,188.842306
22338,188.6295
22339,188.416694
22340,188.203889
22341,187.991083
22342,187.778278
22343,187.565472
22344,187.352667
22345,187.139861
22346,186.927056
22347,186.71425
22348,186.501444
22349,186.288639
22350,186.075833
22351,185.863028
22352,185.650222
22353,185.437417
22354,185.224611
22355,185.011806
22356,184.799
22357,184.586194
22358,184.373389
22359,184.160583
22360,183.947778
22361,183.734972
22362,183.522167
22363,183.309361
22364,183.096556
22365,182.88375
22366,182.670944
22367,182.458139
22368,182.245333
22369,182.032528
22370,181.819722
22371,181.606917
22372,181.394111
22373,181.181306
22374,180.9685
22375,180.755694
22376,180.542889
22377,180.330083
22378,180.117278
22379,179.904472
22380,179.691667
22381,179.478861
22382,179.266056
22383,179.05325
22384,178.840444
22385,178.627639
22386,178.414833
22387,178.202028
22388,177.989222
22389,177.776417
22390,177.563611
22391,177.350806
22392,177.138
22393,176.925194
22394,176.712389
22395,176.499583
22396,176.286778
22397,176.073972
22398,175.861167
22399,175.648361
22400,175.435556
22401,175.22275
22402,175.009944
22403,174.797139
22404,174.584333
22405,174.371528
22406,174.158722
22407,173.945917
22408,173.733111
22409,173.520306
22410,173.3075
22411,173.094694
22412,172.881889
22413,172.669083
22414,172.456278
22415,172.243472
22416,172.030667
22417,171.817861
22418,171.605056
22419,171.39225
22420,171.179444
22421,170.966639
22422,170.753833
22423,170.541028
22424,170.328222
22425,170.115417
22426,169.902611
22427,169.689806
22428,169.477
22429,169.264194
22430,169.051389
22431,168.838583
22432,168.625778
22433,168.412972
22434,168.200167
22435,167.987361
22436,167.774556
22437,167.56175
22438,167.348944
22439,167.136139
22440,166.923333
22441,166.710528
22442,166.497722
22443,166.284917
22444,166.072111
22445,165.859306
22446,165.6465
22447,165.433694
22448,165.220889
22449,165.008083
22450,164.795278
22451,164.582472
22452,164.369667
22453,164.156861
22454,163.944056
22455,163.73125
22456,163.518444
22457,163.305639
22458,163.092833
22459,162.880028
22460,162.667222
22461,162.454417
22462,162.241611
22463,162.028806
22464,161.816
22465,161.603194
22466,161.390389
22467,161.177583
22468,160.964778
22469,160.751972
22470,160.539167
22471,160.326361
22472,160.113556
22473,159.90075
22474,159.687944
22475,159.475139
22476,159.262333
22477,159.049528
22478,158.836722
22479,158.623917
22480,158.411111
22481,158.198306
22482,157.9855
22483,157.772694
22484,157.559889
22485,157.347083
22486,157.134278
22487,156.921472
22488,156.708667
22489,156.495861
22490,156.283056
22491,156.07025
22492,155.857444
22493,155.644639
22494,155.431833
22495,155.219028
22496,155.006222
22497,154.793417
22498,154.580611
22499,154.367806
22500,154.155
22501,153.942194
22502,153.729389
22503,153.516583
22504,153.303778
22505,153.090972
22506,152.878167
22507,152.665361
22508,152.452556
22509,152.23975
22510,152.026944
22511,151.814139
22512,151.601333
22513,151.388528
22514,151.175722
22515,150.962917
22516,150.750111
22517,150.537306
22518,150.3245
22519,150.111694
22520,149.898889
22521,149.686083
22522,149.473278
22523,149.260472
22524,149.047667
22525,148.834861
22526,148.622056
22527,148.40925
22528,148.196444
22529,147.983639
22530,147.770833
22531,147.558028
22532,147.345222
22533,147.132417
22534,146.919611
22535,146.706806
22536,146.494
22537,146.281194
22538,146.068389
22539,145.855583
22540,145.642778
22541,145.429972
22542,145.217167
22543,145.004361
22544,144.791556
22545,144.57875
22546,144.365944
22547,144.153139
22548,143.940333
22549,143.727528
22550,143.514722
22551,143.301917
22552,143.089111
22553,142.876306
22554,142.6635
22555,142.450694
22556,142.237889
22557,142.025083
22558,141.812278
22559,141.599472
22560,141.386667
22561,141.173861
22562,140.961056
22563,140.74825
22564,140.535444
22565,140.322639
22566,140.109833
22567,139.897028
22568,139.684222
22569,139.471417
22570,139.258611
22571,139.045806
22572,138.833
22573,138.620194
22574,138.407389
22575,138.194583
22576,137.981778
22577,137.768972
22578,137.556167
22579,137.343361
22580,137.130556
22581,136.91775
22582,136.704944
22583,136.492139
22584,136.279333
22585,136.066528
22586,135.853722
22587,135.640917
22588,135.428111
22589,135.215306
22590,135.0025
22591,134.789694
22592,134.576889
22593,134.364083
22594,134.151278
22595,133.938472
22596,133.725667
22597,133.512861
22598,133.300056
22599,133.08725
22600,132.874444
22601,132.661639
22602,132.448833
22603,132.236028
22604,132.023222
22605,131.810417
22606,131.597611
22607,131.384806
22608,131.172
22609,130.959194
22610,130.746389
22611,130.533583
22612,130.320778
22613,130.107972
22614,129.895167
22615,129.682361
22616,129.469556
22617,129.25675
22618,129.043944
22619,128.831139
22620,128.618333
22621,128.405528
22622,128.192722
22623,127.979917
22624,127.767111
22625,127.554306
22626,127.3415
22627,127.128694
22628,126.915889
22629,126.703083
22630,126.490278
22631,126.277472
22632,126.064667
22633,125.851861
22634,125.639056
22635,125.42625
22636,125.213444
22637,125.000639
22638,124.787833
22639,124.575028
22640,124.362222
22641,124.149417
22642,123.936611
22643,123.723806
22644,123.511
22645,123.298194
22646,123.085389
22647,122.872583
22648,122.659778
22649,122.446972
22650,122.234167
22651,122.021361
22652,121.808556
22653,121.59575
22654,121.382944
22655,121.170139
22656,120.957333
22657,120.744528
22658,120.531722
22659,120.318917
22660,120.106111
22661,119.893306
22662,119.6805
22663,119.467694
22664,119.254889
22665,119.042083
22666,118.829278
22667,118.616472
22668,118.403667
22669,118.190861
22670,117.978056
22671,117.76525
22672,117.552444
22673,117.339639
22674,117.126833
22675,116.914028
22676,116.701222
22677,116.488417
22678,116.275611
22679,116.062806
22680,115.85
22681,115.665389
22682,115.480778
22683,115.296167
22684,115.111556
22685,114.926944
22686,114.742333
22687,114.557722
22688,114.373111
22689,114.1885
22690,114.003889
22691,113.819278
22692,113.634667
22693,113.450056
22694,113.265444
22695,113.080833
22696,112.896222
22697,112.711611
22698,112.527
22699,112.342389
22700,112.157778
22701,111.973167
22702,111.788556
22703,111.603944
22704,111.419333
22705,111.234722
22706,111.050111
22707,110.8655
22708,110.680889
22709,110.496278
22710,110.311667
22711,110.127056
22712,109.942444
22713,109.757833
22714,109.573222
22715,109.388611
22716,109.204
22717,109.019389
22718,108.834778
22719,108.650167
22720,108.465556
22721,108.280944
22722,108.096333
22723,107.911722
22724,107.727111
22725,107.5425
22726,107.357889
22727,107.173278
22728,106.988667
22729,106.804056
22730,106.619444
22731,106.434833
22732,106.250222
22733,106.065611
22734,105.881
22735,105.696389
22736,105.511778
22737,105.327167
22738,105.142556
22739,104.957944
22740,104.773333
22741,104.588722
22742,104.404111
22743,104.2195
22744,104.034889
22745,103.850278
22746,103.665667
22747,103.481056
22748,103.296444
22749,103.111833
22750,102.927222
22751,102.742611
22752,102.558
22753,102.373389
22754,102.188778
22755,102.004167
22756,101.819556
22757,101.634944
22758,101.450333
22759,101.265722
22760,101.081111
22761,100.8965
22762,100.711889
22763,100.527278
22764,100.342667
22765,100.158056
22766,99.973444
22767,99.788833
22768,99.604222
22769,99.419611
22770,99.235
22771,99.050389
22772,98.865778
22773,98.681167
22774,98.496556
22775,98.311944
22776,98.127333
22777,97.942722
22778,97.758111
22779,97.5735
22780,97.388889
22781,97.204278
22782,97.019667
22783,96.835056
22784,96.650444
22785,96.465833
22786,96.281222
22787,96.096611
22788,95.912
22789,95.727389
22790,95.542778
22791,95.358167
22792,95.173556
22793,94.988944
22794,94.804333
22795,94.619722
22796,94.435111
22797,94.2505
22798,94.065889
22799,93.881278
22800,93.696667
22801,93.512056
22802,93.327444
22803,93.142833
22804,92.958222
22805,92.773611
22806,92.589
22807,92.404389
22808,92.219778
22809,92.035167
22810,91.850556
22811,91.665944
22812,91.481333
22813,91.296722
22814,91.112111
22815,90.9275
22816,90.742889
22817,90.558278
22818,90.373667
22819,90.189056
22820,90.004444
22821,89.819833
22822,89.635222
22823,89.450611
22824,89.266
22825,89.081389
22826,88.896778
22827,88.712167
22828,88.527556
22829,88.342944
22830,88.158333
22831,87.973722
22832,87.789111
22833,87.6045
22834,87.419889
22835,87.235278
22836,87.050667
22837,86.866056
22838,86.681444
22839,86.496833
22840,86.312222
22841,86.127611
22842,85.943
22843,85.758389
22844,85.573778
22845,85.389167
22846,85.204556
22847,85.019944
22848,84.835333
22849,84.650722
22850,84.466111
22851,84.2815
22852,84.096889
22853,83.912278
22854,83.727667
22855,83.543056
22856,83.358444
22857,83.173833
22858,82.989222
22859,82.804611
22860,82.62
22861,82.435389
22862,82.250778
22863,82.066167
22864,81.881556
22865,81.696944
22866,81.512333
22867,81.327722
22868,81.143111
22869,80.9585
22870,80.773889
22871,80.589278
22872,80.404667
22873,80.220056
22874,80.035444
22875,79.850833
22876,79.666222
22877,79.481611
22878,79.297
22879,79.112389
22880,78.927778
22881,78.743167
22882,78.558556
22883,78.373944
22884,78.189333
22885,78.004722
22886,77.820111
22887,77.6355
22888,77.450889
22889,77.266278
22890,77.081667
22891,76.897056
22892,76.712444
22893,76.527833
22894,76.343222
22895,76.158611
22896,75.974
22897,75.789389
22898,75.604778
22899,75.420167
22900,75.235556
22901,75.050944
22902,74.866333
22903,74.681722
22904,74.497111
22905,74.3125
22906,74.127889
22907,73.943278
22908,73.758667
22909,73.574056
22910,73.389444
22911,73.204833
22912,73.020222
22913,72.835611
22914,72.651
22915,72.466389
22916,72.281778
22917,72.097167
22918,71.912556
22919,71.727944
22920,71.543333
22921,71.358722
22922,71.174111
22923,70.9895
22924,70.804889
22925,70.620278
22926,70.435667
22927,70.251056
22928,70.066444
22929,69.881833
22930,69.697222
22931,69.512611
22932,69.328
22933,69.143389
22934,68.958778
22935,68.774167
22936,68.589556
22937,68.404944
22938,68.220333
22939,68.035722
22940,67.851111
22941,67.6665
22942,67.481889
22943,67.297278
22944,67.112667
22945,66.928056
22946,66.743444
22947,66.558833
22948,66.374222
22949,66.189611
22950,66.005
22951,65.820389
22952,65.635778
22953,65.451167
22954,65.266556
22955,65.081944
22956,64.897333
22957,64.712722
22958,64.528111
22959,64.3435
22960,64.158889
22961,63.974278
22962,63.789667
22963,63.605056
22964,63.420444
22965,63.235833
22966,63.051222
22967,62.866611
22968,62.682
22969,62.497389
22970,62.312778
22971,62.128167
22972,61.943556
22973,61.758944
22974,61.574333
22975,61.389722
22976,61.205111
22977,61.0205
22978,60.835889
22979,60.651278
22980,60.466667
22981,60.282056
22982,60.097444
22983,59.912833
22984,59.728222
22985,59.543611
22986,59.359
22987,59.174389
22988,58.989778
22989,58.805167
22990,58.620556
22991,58.435944
22992,58.251333
22993,58.066722
22994,57.882111
22995,57.6975
22996,57.512889
22997,57.328278
22998,57.143667
22999,56.959056
23000,56.774444
23001,56.589833
23002,56.405222
23003,56.220611
23004,56.036
23005,55.851389
23006,55.666778
23007,55.482167
23008,55.297556
23009,55.112944
23010,54.928333
23011,54.743722
23012,54.559111
23013,54.3745
23014,54.189889
23015,54.005278
23016,53.820667
23017,53.636056
23018,53.451444
23019,53.266833
23020,53.082222
23021,52.897611
23022,52.713
23023,52.528389
23024,52.343778
23025,52.159167
23026,51.974556
23027,51.789944
23028,51.605333
23029,51.420722
23030,51.236111
23031,51.0515
23032,50.866889
23033,50.682278
23034,50.497667
23035,50.313056
